Iteracion,Temperatura,Fase
53861,0.000000,1
53862,0.000000,1
53863,0.000000,1
53864,0.000000,1
53865,0.000000,1
53866,0.000000,1
53867,0.000000,1
53868,0.000000,1
53869,0.000000,1
53870,0.000000,1
53871,0.000000,1
53872,0.000000,1
53873,0.000000,1
53874,0.000000,1
53875,0.000000,1
53876,0.000000,1
53877,0.000000,1
53878,0.000000,1
53879,0.000000,1
53880,0.000000,1
53881,0.000000,1
53882,0.000000,1
53883,0.000000,1
53884,0.000000,1
53885,0.000000,1
53886,0.000000,1
53887,0.000000,1
53888,0.000000,1
53889,0.000000,1
53890,0.000000,1
53891,0.000000,1
53892,0.000000,1
53893,0.000000,1
53894,0.000000,1
53895,0.000000,1
53896,0.000000,1
53897,0.000000,1
53898,0.000000,1
53899,0.000000,1
53900,182.000000,0
53901,182.000000,0
53902,182.000000,0
53903,182.000000,0
53904,182.000000,0
53905,182.000000,0
53906,182.000000,0
53907,182.000000,0
53908,182.000000,0
53909,182.000000,0
53910,182.000000,0
53911,182.000000,0
53912,182.000000,0
53913,182.000000,0
53914,182.000000,0
53915,182.000000,0
53916,182.000000,0
53917,182.000000,0
53918,182.000000,0
53919,182.000000,0
53920,182.000000,0
53921,182.000000,0
53922,182.000000,0
53923,182.000000,0
53924,182.000000,0
53925,182.000000,0
53926,182.000000,0
53927,182.000000,0
53928,182.000000,0
53929,182.000000,0
53930,182.000000,0
53931,9100.000000,0
53932,9100.000000,0
53933,9100.000000,0
53934,9100.000000,0
53935,9100.000000,0
53936,9100.000000,0
53937,9100.000000,0
53938,9100.000000,0
53939,9100.000000,0
53940,9100.000000,0
53941,9100.000000,0
53942,9100.000000,0
53943,9100.000000,0
53944,9100.000000,0
53945,9100.000000,0
53946,9100.000000,0
53947,9100.000000,0
53948,9100.000000,0
53949,9100.000000,0
53950,9100.000000,0
53951,9100.000000,0
53952,9100.000000,0
53953,9100.000000,0
53954,9100.000000,0
53955,9100.000000,0
53956,9100.000000,0
53957,9100.000000,0
53958,9100.000000,0
53959,9100.000000,0
53960,9100.000000,0
53961,9100.000000,0
53962,455000.000000,0
53963,455000.000000,0
53964,455000.000000,0
53965,455000.000000,0
53966,455000.000000,0
53967,455000.000000,0
53968,455000.000000,0
53969,455000.000000,0
53970,455000.000000,0
53971,455000.000000,0
53972,455000.000000,0
53973,455000.000000,0
53974,455000.000000,0
53975,455000.000000,0
53976,455000.000000,0
53977,455000.000000,0
53978,455000.000000,0
53979,455000.000000,0
53980,455000.000000,0
53981,455000.000000,0
53982,455000.000000,0
53983,455000.000000,0
53984,455000.000000,0
53985,455000.000000,0
53986,455000.000000,0
53987,455000.000000,0
53988,455000.000000,0
53989,455000.000000,0
53990,455000.000000,0
53991,455000.000000,0
53992,455000.000000,0
53993,22750000.000000,0
53994,22750000.000000,0
53995,22750000.000000,0
53996,22750000.000000,0
53997,22750000.000000,0
53998,22750000.000000,0
53999,22750000.000000,0
54000,22750000.000000,0
54001,22750000.000000,0
54002,22750000.000000,0
54003,22750000.000000,0
54004,22750000.000000,0
54005,22750000.000000,0
54006,22750000.000000,0
54007,22750000.000000,0
54008,22750000.000000,0
54009,22750000.000000,0
54010,22750000.000000,0
54011,22750000.000000,0
54012,22750000.000000,0
54013,22750000.000000,0
54014,22750000.000000,0
54015,22750000.000000,0
54016,22750000.000000,0
54017,22750000.000000,0
54018,22750000.000000,0
54019,22750000.000000,0
54020,22750000.000000,0
54021,22750000.000000,0
54022,22750000.000000,0
54023,22750000.000000,0
54024,1137500032.000000,0
54025,1137500032.000000,0
54026,1137500032.000000,0
54027,1137500032.000000,0
54028,1137500032.000000,0
54029,1137500032.000000,0
54030,1137500032.000000,0
54031,1137500032.000000,0
54032,1137500032.000000,0
54033,1137500032.000000,0
54034,1137500032.000000,0
54035,1137500032.000000,0
54036,1137500032.000000,0
54037,1137500032.000000,0
54038,1137500032.000000,0
54039,1137500032.000000,0
54040,1137500032.000000,0
54041,1137500032.000000,0
54042,1137500032.000000,0
54043,1137500032.000000,0
54044,1137500032.000000,0
54045,1137500032.000000,0
54046,1137500032.000000,0
54047,1137500032.000000,0
54048,1137500032.000000,0
54049,1137500032.000000,0
54050,1137500032.000000,0
54051,1137500032.000000,0
54052,1137500032.000000,0
54053,1137500032.000000,0
54054,1137500032.000000,0
54055,56874999808.000000,0
54056,56874999808.000000,0
54057,56874999808.000000,0
54058,56874999808.000000,0
54059,56874999808.000000,0
54060,56874999808.000000,0
54061,56874999808.000000,0
54062,56874999808.000000,0
54063,56874999808.000000,0
54064,56874999808.000000,0
54065,56874999808.000000,0
54066,56874999808.000000,0
54067,56874999808.000000,0
54068,56874999808.000000,0
54069,56874999808.000000,0
54070,56874999808.000000,0
54071,56874999808.000000,0
54072,56874999808.000000,0
54073,56874999808.000000,0
54074,56874999808.000000,0
54075,56874999808.000000,0
54076,56874999808.000000,0
54077,56874999808.000000,0
54078,56874999808.000000,0
54079,56874999808.000000,0
54080,56874999808.000000,0
54081,56874999808.000000,0
54082,56874999808.000000,0
54083,56874999808.000000,0
54084,56874999808.000000,0
54085,56874999808.000000,0
54086,2843749908480.000000,0
54087,2843749908480.000000,0
54088,2843749908480.000000,0
54089,2843749908480.000000,0
54090,2843749908480.000000,0
54091,2843749908480.000000,0
54092,2843749908480.000000,0
54093,2843749908480.000000,0
54094,2843749908480.000000,0
54095,2843749908480.000000,0
54096,2843749908480.000000,0
54097,2843749908480.000000,0
54098,2843749908480.000000,0
54099,2843749908480.000000,0
54100,2843749908480.000000,0
54101,2843749908480.000000,0
54102,2843749908480.000000,0
54103,2843749908480.000000,0
54104,2843749908480.000000,0
54105,2843749908480.000000,0
54106,2843749908480.000000,0
54107,2843749908480.000000,0
54108,2843749908480.000000,0
54109,2843749908480.000000,0
54110,2843749908480.000000,0
54111,2843749908480.000000,0
54112,2843749908480.000000,0
54113,2843749908480.000000,0
54114,2843749908480.000000,0
54115,2843749908480.000000,0
54116,2843749908480.000000,0
54117,142187492802560.000000,0
54118,142187492802560.000000,0
54119,142187492802560.000000,0
54120,142187492802560.000000,0
54121,142187492802560.000000,0
54122,142187492802560.000000,0
54123,142187492802560.000000,0
54124,142187492802560.000000,0
54125,142187492802560.000000,0
54126,142187492802560.000000,0
54127,142187492802560.000000,0
54128,142187492802560.000000,0
54129,142187492802560.000000,0
54130,142187492802560.000000,0
54131,142187492802560.000000,0
54132,142187492802560.000000,0
54133,142187492802560.000000,0
54134,142187492802560.000000,0
54135,142187492802560.000000,0
54136,142187492802560.000000,0
54137,142187492802560.000000,0
54138,142187492802560.000000,0
54139,142187492802560.000000,0
54140,142187492802560.000000,0
54141,142187492802560.000000,0
54142,142187492802560.000000,0
54143,142187492802560.000000,0
54144,142187492802560.000000,0
54145,142187492802560.000000,0
54146,142187492802560.000000,0
54147,142187492802560.000000,0
54148,7109374539464704.000000,0
54149,7109374539464704.000000,0
54150,7109374539464704.000000,0
54151,7109374539464704.000000,0
54152,7109374539464704.000000,0
54153,7109374539464704.000000,0
54154,7109374539464704.000000,0
54155,7109374539464704.000000,0
54156,7109374539464704.000000,0
54157,7109374539464704.000000,0
54158,7109374539464704.000000,0
54159,7109374539464704.000000,0
54160,7109374539464704.000000,0
54161,7109374539464704.000000,0
54162,7109374539464704.000000,0
54163,7109374539464704.000000,0
54164,7109374539464704.000000,0
54165,7109374539464704.000000,0
54166,7109374539464704.000000,0
54167,7109374539464704.000000,0
54168,7109374539464704.000000,0
54169,7109374539464704.000000,0
54170,7109374539464704.000000,0
54171,7109374539464704.000000,0
54172,7109374539464704.000000,0
54173,7109374539464704.000000,0
54174,7109374539464704.000000,0
54175,7109374539464704.000000,0
54176,7109374539464704.000000,0
54177,7109374539464704.000000,0
54178,7109374539464704.000000,0
54179,355468742005620736.000000,0
54180,355468742005620736.000000,0
54181,355468742005620736.000000,0
54182,355468742005620736.000000,0
54183,355468742005620736.000000,0
54184,355468742005620736.000000,0
54185,355468742005620736.000000,0
54186,355468742005620736.000000,0
54187,355468742005620736.000000,0
54188,355468742005620736.000000,0
54189,355468742005620736.000000,0
54190,355468742005620736.000000,0
54191,355468742005620736.000000,0
54192,355468742005620736.000000,0
54193,355468742005620736.000000,0
54194,355468742005620736.000000,0
54195,355468742005620736.000000,0
54196,355468742005620736.000000,0
54197,355468742005620736.000000,0
54198,355468742005620736.000000,0
54199,355468742005620736.000000,0
54200,355468742005620736.000000,0
54201,355468742005620736.000000,0
54202,355468742005620736.000000,0
54203,355468742005620736.000000,0
54204,355468742005620736.000000,0
54205,355468742005620736.000000,0
54206,355468742005620736.000000,0
54207,355468742005620736.000000,0
54208,355468742005620736.000000,0
54209,355468742005620736.000000,0
54210,17773437237719990272.000000,0
54211,17773437237719990272.000000,0
54212,17773437237719990272.000000,0
54213,17773437237719990272.000000,0
54214,17773437237719990272.000000,0
54215,17773437237719990272.000000,0
54216,17773437237719990272.000000,0
54217,17773437237719990272.000000,0
54218,17773437237719990272.000000,0
54219,17773437237719990272.000000,0
54220,17773437237719990272.000000,0
54221,17773437237719990272.000000,0
54222,17773437237719990272.000000,0
54223,17773437237719990272.000000,0
54224,17773437237719990272.000000,0
54225,17773437237719990272.000000,0
54226,17773437237719990272.000000,0
54227,17773437237719990272.000000,0
54228,17773437237719990272.000000,0
54229,17773437237719990272.000000,0
54230,17773437237719990272.000000,0
54231,17773437237719990272.000000,0
54232,17773437237719990272.000000,0
54233,17773437237719990272.000000,0
54234,17773437237719990272.000000,0
54235,17773437237719990272.000000,0
54236,17773437237719990272.000000,0
54237,17773437237719990272.000000,0
54238,17773437237719990272.000000,0
54239,17773437237719990272.000000,0
54240,17773437237719990272.000000,0
54241,888671881677208813568.000000,0
54242,888671881677208813568.000000,0
54243,888671881677208813568.000000,0
54244,888671881677208813568.000000,0
54245,888671881677208813568.000000,0
54246,888671881677208813568.000000,0
54247,888671881677208813568.000000,0
54248,888671881677208813568.000000,0
54249,888671881677208813568.000000,0
54250,888671881677208813568.000000,0
54251,888671881677208813568.000000,0
54252,888671881677208813568.000000,0
54253,888671881677208813568.000000,0
54254,888671881677208813568.000000,0
54255,888671881677208813568.000000,0
54256,888671881677208813568.000000,0
54257,888671881677208813568.000000,0
54258,888671881677208813568.000000,0
54259,888671881677208813568.000000,0
54260,888671881677208813568.000000,0
54261,888671881677208813568.000000,0
54262,888671881677208813568.000000,0
54263,888671881677208813568.000000,0
54264,888671881677208813568.000000,0
54265,888671881677208813568.000000,0
54266,888671881677208813568.000000,0
54267,888671881677208813568.000000,0
54268,888671881677208813568.000000,0
54269,888671881677208813568.000000,0
54270,888671881677208813568.000000,0
54271,888671881677208813568.000000,0
54272,44433594787547882455040.000000,0
54273,44433594787547882455040.000000,0
54274,44433594787547882455040.000000,0
54275,44433594787547882455040.000000,0
54276,44433594787547882455040.000000,0
54277,44433594787547882455040.000000,0
54278,44433594787547882455040.000000,0
54279,44433594787547882455040.000000,0
54280,44433594787547882455040.000000,0
54281,44433594787547882455040.000000,0
54282,44433594787547882455040.000000,0
54283,44433594787547882455040.000000,0
54284,44433594787547882455040.000000,0
54285,44433594787547882455040.000000,0
54286,44433594787547882455040.000000,0
54287,44433594787547882455040.000000,0
54288,44433594787547882455040.000000,0
54289,44433594787547882455040.000000,0
54290,44433594787547882455040.000000,0
54291,44433594787547882455040.000000,0
54292,44433594787547882455040.000000,0
54293,44433594787547882455040.000000,0
54294,44433594787547882455040.000000,0
54295,44433594787547882455040.000000,0
54296,44433594787547882455040.000000,0
54297,44433594787547882455040.000000,0
54298,44433594787547882455040.000000,0
54299,44433594787547882455040.000000,0
54300,44433594787547882455040.000000,0
54301,44433594787547882455040.000000,0
54302,44433594787547882455040.000000,0
54303,2221679739377394122752000.000000,0
54304,2221679739377394122752000.000000,0
54305,2221679739377394122752000.000000,0
54306,2221679739377394122752000.000000,0
54307,2221679739377394122752000.000000,0
54308,2221679739377394122752000.000000,0
54309,2221679739377394122752000.000000,0
54310,2221679739377394122752000.000000,0
54311,2221679739377394122752000.000000,0
54312,2221679739377394122752000.000000,0
54313,2221679739377394122752000.000000,0
54314,2221679739377394122752000.000000,0
54315,2221679739377394122752000.000000,0
54316,2221679739377394122752000.000000,0
54317,2221679739377394122752000.000000,0
54318,2221679739377394122752000.000000,0
54319,2221679739377394122752000.000000,0
54320,2221679739377394122752000.000000,0
54321,2221679739377394122752000.000000,0
54322,2221679739377394122752000.000000,0
54323,2221679739377394122752000.000000,0
54324,2221679739377394122752000.000000,0
54325,2221679739377394122752000.000000,0
54326,2221679739377394122752000.000000,0
54327,2221679739377394122752000.000000,0
54328,2221679739377394122752000.000000,0
54329,2221679739377394122752000.000000,0
54330,2221679739377394122752000.000000,0
54331,2221679739377394122752000.000000,0
54332,2221679739377394122752000.000000,0
54333,2221679739377394122752000.000000,0
54334,111083986968869706137600000.000000,0
54335,111083986968869706137600000.000000,0
54336,111083986968869706137600000.000000,0
54337,111083986968869706137600000.000000,0
54338,111083986968869706137600000.000000,0
54339,111083986968869706137600000.000000,0
54340,111083986968869706137600000.000000,0
54341,111083986968869706137600000.000000,0
54342,111083986968869706137600000.000000,0
54343,111083986968869706137600000.000000,0
54344,111083986968869706137600000.000000,0
54345,111083986968869706137600000.000000,0
54346,111083986968869706137600000.000000,0
54347,111083986968869706137600000.000000,0
54348,111083986968869706137600000.000000,0
54349,111083986968869706137600000.000000,0
54350,111083986968869706137600000.000000,0
54351,111083986968869706137600000.000000,0
54352,111083986968869706137600000.000000,0
54353,111083986968869706137600000.000000,0
54354,111083986968869706137600000.000000,0
54355,111083986968869706137600000.000000,0
54356,111083986968869706137600000.000000,0
54357,111083986968869706137600000.000000,0
54358,111083986968869706137600000.000000,0
54359,111083986968869706137600000.000000,0
54360,111083986968869706137600000.000000,0
54361,111083986968869706137600000.000000,0
54362,111083986968869706137600000.000000,0
54363,111083986968869706137600000.000000,0
54364,111083986968869706137600000.000000,0
54365,5554199532910926043975516160.000000,0
54366,5554199532910926043975516160.000000,0
54367,5554199532910926043975516160.000000,0
54368,5554199532910926043975516160.000000,0
54369,5554199532910926043975516160.000000,0
54370,5554199532910926043975516160.000000,0
54371,5554199532910926043975516160.000000,0
54372,5554199532910926043975516160.000000,0
54373,5554199532910926043975516160.000000,0
54374,5554199532910926043975516160.000000,0
54375,5554199532910926043975516160.000000,0
54376,5554199532910926043975516160.000000,0
54377,5554199532910926043975516160.000000,0
54378,5554199532910926043975516160.000000,0
54379,5554199532910926043975516160.000000,0
54380,5554199532910926043975516160.000000,0
54381,5554199532910926043975516160.000000,0
54382,5554199532910926043975516160.000000,0
54383,5554199532910926043975516160.000000,0
54384,5554199532910926043975516160.000000,0
54385,5554199532910926043975516160.000000,0
54386,5554199532910926043975516160.000000,0
54387,5554199532910926043975516160.000000,0
54388,5554199532910926043975516160.000000,0
54389,5554199532910926043975516160.000000,0
54390,5554199532910926043975516160.000000,0
54391,5554199532910926043975516160.000000,0
54392,5554199532910926043975516160.000000,0
54393,5554199532910926043975516160.000000,0
54394,5554199532910926043975516160.000000,0
54395,5554199532910926043975516160.000000,0
54396,277709981367912785068421021696.000000,0
54397,277709981367912785068421021696.000000,0
54398,277709981367912785068421021696.000000,0
54399,277709981367912785068421021696.000000,0
54400,277709981367912785068421021696.000000,0
54401,277709981367912785068421021696.000000,0
54402,277709981367912785068421021696.000000,0
54403,277709981367912785068421021696.000000,0
54404,277709981367912785068421021696.000000,0
54405,277709981367912785068421021696.000000,0
54406,277709981367912785068421021696.000000,0
54407,277709981367912785068421021696.000000,0
54408,277709981367912785068421021696.000000,0
54409,277709981367912785068421021696.000000,0
54410,277709981367912785068421021696.000000,0
54411,277709981367912785068421021696.000000,0
54412,277709981367912785068421021696.000000,0
54413,277709981367912785068421021696.000000,0
54414,277709981367912785068421021696.000000,0
54415,277709981367912785068421021696.000000,0
54416,277709981367912785068421021696.000000,0
54417,277709981367912785068421021696.000000,0
54418,277709981367912785068421021696.000000,0
54419,277709981367912785068421021696.000000,0
54420,277709981367912785068421021696.000000,0
54421,277709981367912785068421021696.000000,0
54422,277709981367912785068421021696.000000,0
54423,277709981367912785068421021696.000000,0
54424,277709981367912785068421021696.000000,0
54425,277709981367912785068421021696.000000,0
54426,277709981367912785068421021696.000000,0
54427,13885499521742821608906991599616.000000,0
54428,13885499521742821608906991599616.000000,0
54429,13885499521742821608906991599616.000000,0
54430,13885499521742821608906991599616.000000,0
54431,13885499521742821608906991599616.000000,0
54432,13885499521742821608906991599616.000000,0
54433,13885499521742821608906991599616.000000,0
54434,13885499521742821608906991599616.000000,0
54435,13885499521742821608906991599616.000000,0
54436,13885499521742821608906991599616.000000,0
54437,13885499521742821608906991599616.000000,0
54438,13885499521742821608906991599616.000000,0
54439,13885499521742821608906991599616.000000,0
54440,13885499521742821608906991599616.000000,0
54441,13885499521742821608906991599616.000000,0
54442,13885499521742821608906991599616.000000,0
54443,13885499521742821608906991599616.000000,0
54444,13885499521742821608906991599616.000000,0
54445,13885499521742821608906991599616.000000,0
54446,13885499521742821608906991599616.000000,0
54447,13885499521742821608906991599616.000000,0
54448,13885499521742821608906991599616.000000,0
54449,13885499521742821608906991599616.000000,0
54450,13885499521742821608906991599616.000000,0
54451,13885499521742821608906991599616.000000,0
54452,13885499521742821608906991599616.000000,0
54453,13885499521742821608906991599616.000000,0
54454,13885499521742821608906991599616.000000,0
54455,13885499521742821608906991599616.000000,0
54456,13885499521742821608906991599616.000000,0
54457,13885499521742821608906991599616.000000,0
54458,694274995429954194279416375279616.000000,0
54459,694274995429954194279416375279616.000000,0
54460,694274995429954194279416375279616.000000,0
54461,694274995429954194279416375279616.000000,0
54462,694274995429954194279416375279616.000000,0
54463,694274995429954194279416375279616.000000,0
54464,694274995429954194279416375279616.000000,0
54465,694274995429954194279416375279616.000000,0
54466,694274995429954194279416375279616.000000,0
54467,694274995429954194279416375279616.000000,0
54468,694274995429954194279416375279616.000000,0
54469,694274995429954194279416375279616.000000,0
54470,694274995429954194279416375279616.000000,0
54471,694274995429954194279416375279616.000000,0
54472,694274995429954194279416375279616.000000,0
54473,694274995429954194279416375279616.000000,0
54474,694274995429954194279416375279616.000000,0
54475,694274995429954194279416375279616.000000,0
54476,694274995429954194279416375279616.000000,0
54477,694274995429954194279416375279616.000000,0
54478,694274995429954194279416375279616.000000,0
54479,694274995429954194279416375279616.000000,0
54480,694274995429954194279416375279616.000000,0
54481,694274995429954194279416375279616.000000,0
54482,694274995429954194279416375279616.000000,0
54483,694274995429954194279416375279616.000000,0
54484,694274995429954194279416375279616.000000,0
54485,694274995429954194279416375279616.000000,0
54486,694274995429954194279416375279616.000000,0
54487,694274995429954194279416375279616.000000,0
54488,694274995429954194279416375279616.000000,0
54489,34713750080982719535315887488761856.000000,0
54490,34713750080982719535315887488761856.000000,0
54491,34713750080982719535315887488761856.000000,0
54492,34713750080982719535315887488761856.000000,0
54493,34713750080982719535315887488761856.000000,0
54494,34713750080982719535315887488761856.000000,0
54495,34713750080982719535315887488761856.000000,0
54496,34713750080982719535315887488761856.000000,0
54497,34713750080982719535315887488761856.000000,0
54498,34713750080982719535315887488761856.000000,0
54499,34713750080982719535315887488761856.000000,0
54500,34713750080982719535315887488761856.000000,0
54501,34713750080982719535315887488761856.000000,0
54502,34713750080982719535315887488761856.000000,0
54503,34713750080982719535315887488761856.000000,0
54504,34713750080982719535315887488761856.000000,0
54505,34713750080982719535315887488761856.000000,0
54506,34713750080982719535315887488761856.000000,0
54507,34713750080982719535315887488761856.000000,0
54508,34713750080982719535315887488761856.000000,0
54509,34713750080982719535315887488761856.000000,0
54510,34713750080982719535315887488761856.000000,0
54511,34713750080982719535315887488761856.000000,0
54512,34713750080982719535315887488761856.000000,0
54513,34713750080982719535315887488761856.000000,0
54514,34713750080982719535315887488761856.000000,0
54515,34713750080982719535315887488761856.000000,0
54516,34713750080982719535315887488761856.000000,0
54517,34713750080982719535315887488761856.000000,0
54518,34713750080982719535315887488761856.000000,0
54519,34713750080982719535315887488761856.000000,0
54520,1735687484242095348199709976052105216.000000,0
54521,1735687484242095348199709976052105216.000000,0
54522,1735687484242095348199709976052105216.000000,0
54523,1735687484242095348199709976052105216.000000,0
54524,1735687484242095348199709976052105216.000000,0
54525,1735687484242095348199709976052105216.000000,0
54526,1735687484242095348199709976052105216.000000,0
54527,1735687484242095348199709976052105216.000000,0
54528,1735687484242095348199709976052105216.000000,0
54529,1735687484242095348199709976052105216.000000,0
54530,1735687484242095348199709976052105216.000000,0
54531,1735687484242095348199709976052105216.000000,0
54532,1735687484242095348199709976052105216.000000,0
54533,1735687484242095348199709976052105216.000000,0
54534,1735687484242095348199709976052105216.000000,0
54535,1735687484242095348199709976052105216.000000,0
54536,1735687484242095348199709976052105216.000000,0
54537,1735687484242095348199709976052105216.000000,0
54538,1735687484242095348199709976052105216.000000,0
54539,1735687484242095348199709976052105216.000000,0
54540,1735687484242095348199709976052105216.000000,0
54541,1735687484242095348199709976052105216.000000,0
54542,1735687484242095348199709976052105216.000000,0
54543,1735687484242095348199709976052105216.000000,0
54544,1735687484242095348199709976052105216.000000,0
54545,1735687484242095348199709976052105216.000000,0
54546,1735687484242095348199709976052105216.000000,0
54547,1735687484242095348199709976052105216.000000,0
54548,1735687484242095348199709976052105216.000000,0
54549,1735687484242095348199709976052105216.000000,0
54550,1735687484242095348199709976052105216.000000,0
54551,86784374212104767409985498802605260800.000000,0
54552,86784374212104767409985498802605260800.000000,0
54553,86784374212104767409985498802605260800.000000,0
54554,86784374212104767409985498802605260800.000000,0
54555,86784374212104767409985498802605260800.000000,0
54556,86784374212104767409985498802605260800.000000,0
54557,86784374212104767409985498802605260800.000000,0
54558,86784374212104767409985498802605260800.000000,0
54559,86784374212104767409985498802605260800.000000,0
54560,86784374212104767409985498802605260800.000000,0
54561,86784374212104767409985498802605260800.000000,0
54562,86784374212104767409985498802605260800.000000,0
54563,86784374212104767409985498802605260800.000000,0
54564,86784374212104767409985498802605260800.000000,0
54565,86784374212104767409985498802605260800.000000,0
54566,86784374212104767409985498802605260800.000000,0
54567,86784374212104767409985498802605260800.000000,0
54568,86784374212104767409985498802605260800.000000,0
54569,86784374212104767409985498802605260800.000000,0
54570,86784374212104767409985498802605260800.000000,0
54571,86784374212104767409985498802605260800.000000,0
54572,86784374212104767409985498802605260800.000000,0
54573,86784374212104767409985498802605260800.000000,0
54574,86784374212104767409985498802605260800.000000,0
54575,86784374212104767409985498802605260800.000000,0
54576,86784374212104767409985498802605260800.000000,0
54577,86784374212104767409985498802605260800.000000,0
54578,86784374212104767409985498802605260800.000000,0
54579,86784374212104767409985498802605260800.000000,0
54580,86784374212104767409985498802605260800.000000,0
54581,86784374212104767409985498802605260800.000000,0
54582,inf,0
54583,inf,0
54584,inf,0
54585,inf,0
54586,inf,0
54587,inf,0
54588,inf,0
54589,inf,0
54590,inf,0
54591,inf,0
54592,inf,0
54593,inf,0
54594,inf,0
54595,inf,0
54596,inf,0
54597,inf,0
54598,inf,0
54599,inf,0
54600,inf,0
54601,inf,0
54602,inf,0
54603,inf,0
54604,inf,0
54605,inf,0
54606,inf,0
54607,inf,0
54608,inf,0
54609,inf,0
54610,inf,0
54611,inf,0
54612,inf,0
54613,inf,0
54614,inf,0
54615,inf,0
54616,inf,0
54617,inf,0
54618,inf,0
54619,inf,0
54620,inf,0
54621,inf,0
54622,inf,0
54623,inf,0
54624,inf,0
54625,inf,0
54626,inf,0
54627,inf,0
54628,inf,0
54629,inf,0
54630,inf,0
54631,inf,0
54632,inf,0
54633,inf,0
54634,inf,0
54635,inf,0
54636,inf,0
54637,inf,0
54638,inf,0
54639,inf,0
54640,inf,0
54641,inf,0
54642,inf,0
54643,inf,0
54644,inf,0
54645,inf,0
54646,inf,0
54647,inf,0
54648,inf,0
54649,inf,0
54650,inf,0
54651,inf,0
54652,inf,0
54653,inf,0
54654,inf,0
54655,inf,0
54656,inf,0
54657,inf,0
54658,inf,0
54659,inf,0
54660,inf,0
54661,inf,0
54662,inf,0
54663,inf,0
54664,inf,0
54665,inf,0
54666,inf,0
54667,inf,0
54668,inf,0
54669,inf,0
54670,inf,0
54671,inf,0
54672,inf,0
54673,inf,0
54674,inf,0
54675,inf,0
54676,inf,0
54677,inf,0
54678,inf,0
54679,inf,0
54680,inf,0
54681,inf,0
54682,inf,0
54683,inf,0
54684,inf,0
54685,inf,0
54686,inf,0
54687,inf,0
54688,inf,0
54689,inf,0
54690,inf,0
54691,inf,0
54692,inf,0
54693,inf,0
54694,inf,0
54695,inf,0
54696,inf,0
54697,inf,0
54698,inf,0
54699,inf,0
54700,inf,0
54701,inf,0
54702,inf,0
54703,inf,0
54704,inf,0
54705,inf,0
54706,inf,0
54707,inf,0
54708,inf,0
54709,inf,0
54710,inf,0
54711,inf,0
54712,inf,0
54713,inf,0
54714,inf,0
54715,inf,0
54716,inf,0
54717,inf,0
54718,inf,0
54719,inf,0
54720,inf,0
54721,inf,0
54722,inf,0
54723,inf,0
54724,inf,0
54725,inf,0
54726,inf,0
54727,inf,0
54728,inf,0
54729,inf,0
54730,inf,0
54731,inf,0
54732,inf,0
54733,inf,0
54734,inf,0
54735,inf,0
54736,inf,0
54737,inf,0
54738,inf,0
54739,inf,0
54740,inf,0
54741,inf,0
54742,inf,0
54743,inf,0
54744,inf,0
54745,inf,0
54746,inf,0
54747,inf,0
54748,inf,0
54749,inf,0
54750,inf,0
54751,inf,0
54752,inf,0
54753,inf,0
54754,inf,0
54755,inf,0
54756,inf,0
54757,inf,0
54758,inf,0
54759,inf,0
54760,inf,0
54761,inf,0
54762,inf,0
54763,inf,0
54764,inf,0
54765,inf,0
54766,inf,0
54767,inf,0
54768,inf,0
54769,inf,0
54770,inf,0
54771,inf,0
54772,inf,0
54773,inf,0
54774,inf,0
54775,inf,0
54776,inf,0
54777,inf,0
54778,inf,0
54779,inf,0
54780,inf,0
54781,inf,0
54782,inf,0
54783,inf,0
54784,inf,0
54785,inf,0
54786,inf,0
54787,inf,0
54788,inf,0
54789,inf,0
54790,inf,0
54791,inf,0
54792,inf,0
54793,inf,0
54794,inf,0
54795,inf,0
54796,inf,0
54797,inf,0
54798,inf,0
54799,inf,0
54800,inf,0
54801,inf,0
54802,inf,0
54803,inf,0
54804,inf,0
54805,inf,0
54806,inf,0
54807,inf,0
54808,inf,0
54809,inf,0
54810,inf,0
54811,inf,0
54812,inf,0
54813,inf,0
54814,inf,0
54815,inf,0
54816,inf,0
54817,inf,0
54818,inf,0
54819,inf,0
54820,inf,0
54821,inf,0
54822,inf,0
54823,inf,0
54824,inf,0
54825,inf,0
54826,inf,0
54827,inf,0
54828,inf,0
54829,inf,0
54830,inf,0
54831,inf,0
54832,inf,0
54833,inf,0
54834,inf,0
54835,inf,0
54836,inf,0
54837,inf,0
54838,inf,0
54839,inf,0
54840,inf,0
54841,inf,0
54842,inf,0
54843,inf,0
54844,inf,0
54845,inf,0
54846,inf,0
54847,inf,0
54848,inf,0
54849,inf,0
54850,inf,0
54851,inf,0
54852,inf,0
54853,inf,0
54854,inf,0
54855,inf,0
54856,inf,0
54857,inf,0
54858,inf,0
54859,inf,0
54860,inf,0
54861,inf,0
54862,inf,0
54863,inf,0
54864,inf,0
54865,inf,0
54866,inf,0
54867,inf,0
54868,inf,0
54869,inf,0
54870,inf,0
54871,inf,0
54872,inf,0
54873,inf,0
54874,inf,0
54875,inf,0
54876,inf,0
54877,inf,0
54878,inf,0
54879,inf,0
54880,inf,0
54881,inf,0
54882,inf,0
54883,inf,0
54884,inf,0
54885,inf,0
54886,inf,0
54887,inf,0
54888,inf,0
54889,inf,0
54890,inf,0
54891,inf,0
54892,inf,0
54893,inf,0
54894,inf,0
54895,inf,0
54896,inf,0
54897,inf,0
54898,inf,0
54899,inf,0
54900,inf,0
